MESS_DATUM;FG_LBERGWh
1997051514;669.4
1997051515;527.8
1997051516;366.7
1997051517;225
1997051518;102.8
1997051519;19.4
1997051520;0
1997051521;0
1997051522;0
1997051523;0
1997051600;0
1997051601;0
1997051602;0
1997051603;0
1997051604;16.7
1997051605;75
1997051606;241.7
1997051607;383.3
1997051608;472.2
1997051609;588.9
1997051610;725
1997051611;772.2
1997051612;788.9
1997051613;741.7
1997051614;675
1997051615;555.6
1997051616;361.1
1997051617;191.7
1997051618;44.4
1997051619;11.1
1997051620;0
1997051621;0
1997051622;0
1997051623;0
1997051700;0
1997051701;0
1997051702;0
1997051703;0
1997051704;16.7
1997051705;91.7
1997051706;158.3
1997051707;266.7
1997051708;525
1997051709;655.6
1997051710;713.9
1997051711;772.2
1997051712;775
1997051713;722.2
1997051714;244.4
1997051715;11.1
1997051716;8.3
1997051717;30.6
1997051718;30.6
1997051719;19.4
1997051720;0
1997051721;0
1997051722;0
1997051723;0
1997051800;0
1997051801;0
1997051802;0
1997051803;0
1997051804;16.7
1997051805;111.1
1997051806;252.8
1997051807;397.2
1997051808;469.4
1997051809;488.9
1997051810;652.8
1997051811;758.3
1997051812;333.3
1997051813;555.6
1997051814;294.4
1997051815;113.9
1997051816;50
1997051817;19.4
1997051818;16.7
1997051819;2.8
1997051820;0
1997051821;0
1997051822;0
1997051823;0
1997051900;0
1997051901;0
1997051902;0
1997051903;0
1997051904;11.1
1997051905;55.6
1997051906;113.9
1997051907;258.3
1997051908;352.8
1997051909;350
1997051910;511.1
1997051911;725
1997051912;805.6
1997051913;686.1
1997051914;691.7
1997051915;563.9
1997051916;408.3
1997051917;294.4
1997051918;136.1
1997051919;16.7
1997051920;0
1997051921;0
1997051922;0
1997051923;0
1997052000;0
1997052001;0
1997052002;0
1997052003;0
1997052004;25
1997052005;125
1997052006;144.4
1997052007;205.6
1997052008;272.2
1997052009;213.9
1997052010;233.3
1997052011;269.4
1997052012;188.9
1997052013;105.6
1997052014;283.3
1997052015;475
1997052016;247.2
1997052017;116.7
1997052018;25
1997052019;27.8
1997052020;0
1997052021;0
1997052022;0
1997052023;0
1997052100;0
1997052101;0
1997052102;0
1997052103;0
1997052104;8.3
1997052105;38.9
1997052106;55.6
1997052107;119.4
1997052108;213.9
1997052109;186.1
1997052110;250
1997052111;355.6
1997052112;597.2
1997052113;369.4
1997052114;522.2
1997052115;183.3
1997052116;397.2
1997052117;191.7
1997052118;72.2
1997052119;13.9
1997052120;0
1997052121;0
1997052122;0
1997052123;0
1997052200;0
1997052201;0
1997052202;0
1997052203;0
1997052204;5.6
1997052205;13.9
1997052206;33.3
1997052207;77.8
1997052208;130.6
1997052209;108.3
1997052210;94.4
1997052211;155.6
1997052212;158.3
1997052213;241.7
1997052214;461.1
1997052215;72.2
1997052216;86.1
1997052217;30.6
1997052218;16.7
1997052219;2.8
1997052220;0
1997052221;0
1997052222;0
1997052223;0
1997052300;0
1997052301;0
1997052302;0
1997052303;0
1997052304;8.3
1997052305;50
1997052306;97.2
1997052307;266.7
1997052308;294.4
1997052309;302.8
1997052310;230.6
1997052311;394.4
1997052312;344.4
1997052313;552.8
1997052314;363.9
1997052315;288.9
1997052316;222.2
1997052317;275
1997052318;75
1997052319;16.7
1997052320;0
1997052321;0
1997052322;0
1997052323;0
1997052400;0
1997052401;0
1997052402;0
1997052403;0
1997052404;19.4
1997052405;86.1
1997052406;211.1
1997052407;305.6
1997052408;500
1997052409;513.9
1997052410;613.9
1997052411;569.4
1997052412;530.6
1997052413;636.1
1997052414;394.4
1997052415;525
1997052416;383.3
1997052417;344.4
1997052418;91.7
1997052419;33.3
1997052420;0
1997052421;0
1997052422;0
1997052423;0
1997052500;0
1997052501;0
1997052502;0
1997052503;0
1997052504;44.4
1997052505;175
1997052506;336.1
1997052507;477.8
1997052508;619.4
1997052509;625
1997052510;805.6
1997052511;791.7
1997052512;711.1
1997052513;630.6
1997052514;480.6
1997052515;497.2
1997052516;375
1997052517;275
1997052518;172.2
1997052519;38.9
1997052520;0
1997052521;0
1997052522;0
1997052523;0
1997052600;0
1997052601;0
1997052602;0
1997052603;0
1997052604;36.1
1997052605;158.3
1997052606;347.2
1997052607;250
1997052608;330.6
1997052609;458.3
1997052610;605.6
1997052611;600
1997052612;486.1
1997052613;730.6
1997052614;652.8
1997052615;388.9
1997052616;291.7
1997052617;152.8
1997052618;58.3
1997052619;16.7
1997052620;0
1997052621;0
1997052622;0
1997052623;0
1997052700;0
1997052701;0
1997052702;0
1997052703;0
1997052704;13.9
1997052705;55.6
1997052706;75
1997052707;133.3
1997052708;163.9
1997052709;219.4
1997052710;211.1
1997052711;286.1
1997052712;241.7
1997052713;186.1
1997052714;113.9
1997052715;130.6
1997052716;122.2
1997052717;44.4
1997052718;47.2
1997052719;5.6
1997052720;0
1997052721;0
1997052722;0
1997052723;0
1997052800;0
1997052801;0
1997052802;0
1997052803;0
1997052804;5.6
1997052805;22.2
1997052806;30.6
1997052807;83.3
1997052808;244.4
1997052809;341.7
1997052810;405.6
1997052811;330.6
1997052812;430.6
1997052813;369.4
1997052814;222.2
1997052815;227.8
1997052816;436.1
1997052817;205.6
1997052818;127.8
1997052819;27.8
1997052820;0
1997052821;0
1997052822;0
1997052823;0
1997052900;0
1997052901;0
1997052902;0
1997052903;0
1997052904;33.3
1997052905;127.8
1997052906;291.7
1997052907;422.2
1997052908;533.3
1997052909;566.7
1997052910;680.6
1997052911;708.3
1997052912;677.8
1997052913;625
1997052914;588.9
1997052915;530.6
1997052916;422.2
1997052917;266.7
1997052918;105.6
1997052919;22.2
1997052920;0
1997052921;0
1997052922;0
1997052923;0
1997053000;0
1997053001;0
1997053002;0
1997053003;0
1997053004;13.9
1997053005;55.6
1997053006;222.2
1997053007;397.2
1997053008;447.2
1997053009;680.6
1997053010;808.3
1997053011;719.4
1997053012;858.3
1997053013;813.9
1997053014;727.8
1997053015;611.1
1997053016;466.7
1997053017;313.9
1997053018;161.1
1997053019;41.7
1997053020;0
1997053021;0
1997053022;0
1997053023;0
1997053100;0
1997053101;0
1997053102;0
1997053103;0
1997053104;41.7
1997053105;97.2
1997053106;247.2
1997053107;488.9
1997053108;586.1
1997053109;752.8
1997053110;769.4
1997053111;861.1
1997053112;788.9
1997053113;808.3
1997053114;575
1997053115;516.7
1997053116;463.9
1997053117;150
1997053118;58.3
1997053119;25
1997053120;0
1997053121;0
1997053122;0
1997053123;0
1997060100;0
1997060101;0
1997060102;0
1997060103;0
1997060104;27.8
1997060105;169.4
1997060106;336.1
1997060107;447.2
1997060108;641.7
1997060109;747.2
1997060110;858.3
1997060111;922.2
1997060112;908.3
1997060113;791.7
1997060114;616.7
1997060115;527.8
1997060116;202.8
1997060117;94.4
1997060118;144.4
1997060119;22.2
1997060120;0
1997060121;0
1997060122;0
1997060123;0
1997060200;0
1997060201;0
1997060202;0
1997060203;0
1997060204;30.6
1997060205;141.7
1997060206;322.2
1997060207;475
1997060208;616.7
1997060209;722.2
1997060210;816.7
1997060211;847.2
1997060212;747.2
1997060213;786.1
1997060214;636.1
1997060215;530.6
1997060216;466.7
1997060217;319.4
1997060218;169.4
1997060219;50
1997060220;0
1997060221;0
1997060222;0
1997060223;0
1997060300;0
1997060301;0
1997060302;0
1997060303;0
1997060304;52.8
1997060305;183.3
1997060306;338.9
1997060307;497.2
1997060308;636.1
1997060309;752.8
1997060310;830.6
1997060311;863.9
1997060312;861.1
1997060313;813.9
1997060314;730.6
1997060315;627.8
1997060316;483.3
1997060317;325
1997060318;175
1997060319;52.8
1997060320;0
1997060321;0
1997060322;0
1997060323;0
1997060400;0
1997060401;0
1997060402;0
1997060403;0
1997060404;47.2
1997060405;180.6
1997060406;327.8
1997060407;261.1
1997060408;427.8
1997060409;744.4
1997060410;858.3
1997060411;563.9
1997060412;877.8
1997060413;702.8
1997060414;550
1997060415;466.7
1997060416;205.6
1997060417;169.4
1997060418;133.3
1997060419;36.1
1997060420;0
1997060421;0
1997060422;0
1997060423;0
1997060500;0
1997060501;0
1997060502;0
1997060503;0
1997060504;47.2
1997060505;172.2
1997060506;327.8
1997060507;494.4
1997060508;638.9
1997060509;777.8
1997060510;863.9
1997060511;880.6
1997060512;838.9
1997060513;811.1
1997060514;666.7
1997060515;452.8
1997060516;352.8
1997060517;288.9
1997060518;158.3
1997060519;47.2
1997060520;0
1997060521;0
1997060522;0
1997060523;0
1997060600;0
1997060601;0
1997060602;0
1997060603;0
1997060604;50
1997060605;177.8
1997060606;344.4
1997060607;466.7
1997060608;641.7
1997060609;730.6
1997060610;772.2
1997060611;825
1997060612;891.7
1997060613;819.4
1997060614;697.2
1997060615;608.3
1997060616;455.6
1997060617;302.8
1997060618;133.3
1997060619;38.9
1997060620;0
1997060621;0
1997060622;0
1997060623;0
1997060700;0
1997060701;0
1997060702;0
1997060703;0
1997060704;52.8
1997060705;180.6
1997060706;355.6
1997060707;555.6
1997060708;697.2
1997060709;566.7
1997060710;872.2
1997060711;916.7
1997060712;902.8
1997060713;791.7
1997060714;747.2
1997060715;458.3
1997060716;405.6
1997060717;244.4
1997060718;127.8
1997060719;33.3
1997060720;0
1997060721;0
1997060722;0
1997060723;0
1997060800;0
1997060801;0
1997060802;0
1997060803;0
1997060804;50
1997060805;94.4
1997060806;175
1997060807;394.4
1997060808;413.9
1997060809;436.1
1997060810;447.2
1997060811;425
1997060812;105.6
1997060813;155.6
1997060814;188.9
1997060815;294.4
1997060816;344.4
1997060817;266.7
1997060818;91.7
1997060819;19.4
1997060820;0
1997060821;0
1997060822;0
1997060823;0
1997060900;0
1997060901;0
1997060902;0
1997060903;0
1997060904;22.2
1997060905;86.1
1997060906;266.7
1997060907;400
1997060908;605.6
1997060909;800
1997060910;825
1997060911;800
1997060912;661.1
1997060913;583.3
1997060914;736.1
1997060915;650
1997060916;486.1
1997060917;336.1
1997060918;177.8
1997060919;52.8
1997060920;0
1997060921;0
1997060922;0
1997060923;0
1997061000;0
1997061001;0
1997061002;0
1997061003;0
1997061004;47.2
1997061005;166.7
1997061006;327.8
1997061007;494.4
1997061008;647.2
1997061009;769.4
1997061010;858.3
1997061011;900
1997061012;902.8
1997061013;861.1
1997061014;766.7
1997061015;611.1
1997061016;466.7
1997061017;308.3
1997061018;163.9
1997061019;41.7
1997061020;0
1997061021;0
1997061022;0
1997061023;0
1997061100;0
1997061101;0
1997061102;0
1997061103;0
1997061104;38.9
1997061105;152.8
1997061106;319.4
1997061107;488.9
1997061108;622.2
1997061109;738.9
1997061110;736.1
1997061111;863.9
1997061112;827.8
1997061113;475
1997061114;355.6
1997061115;219.4
1997061116;94.4
1997061117;44.4
1997061118;25
1997061119;16.7
1997061120;0
1997061121;0
1997061122;0
1997061123;0
1997061200;0
1997061201;0
1997061202;0
1997061203;0
1997061204;36.1
1997061205;77.8
1997061206;316.7
1997061207;394.4
1997061208;616.7
1997061209;783.3
1997061210;786.1
1997061211;744.4
1997061212;858.3
1997061213;588.9
1997061214;722.2
1997061215;391.7
1997061216;450
1997061217;294.4
1997061218;125
1997061219;36.1
1997061220;0
1997061221;0
1997061222;0
1997061223;0
1997061300;0
1997061301;0
1997061302;0
1997061303;0
1997061304;38.9
1997061305;127.8
1997061306;191.7
1997061307;436.1
1997061308;530.6
1997061309;591.7
1997061310;722.2
1997061311;641.7
1997061312;752.8
1997061313;602.8
1997061314;366.7
1997061315;208.3
1997061316;150
1997061317;169.4
1997061318;8.3
1997061319;5.6
1997061320;0
1997061321;0
1997061322;0
1997061323;0
1997061400;0
1997061401;0
1997061402;0
1997061403;0
1997061404;11.1
1997061405;19.4
1997061406;66.7
1997061407;113.9
1997061408;116.7
1997061409;169.4
1997061410;580.6
1997061411;591.7
1997061412;302.8
1997061413;586.1
1997061414;513.9
1997061415;555.6
1997061416;266.7
1997061417;147.2
1997061418;27.8
1997061419;0
1997061420;0
1997061421;0
1997061422;0
1997061423;0
1997061500;0
1997061501;0
1997061502;0
1997061503;0
1997061504;13.9
1997061505;19.4
1997061506;52.8
1997061507;144.4
1997061508;305.6
1997061509;169.4
1997061510;180.6
1997061511;361.1
1997061512;316.7
1997061513;336.1
1997061514;577.8
1997061515;427.8
1997061516;341.7
1997061517;183.3
1997061518;108.3
1997061519;50
1997061520;0
1997061521;0
1997061522;0
1997061523;0
1997061600;0
1997061601;0
1997061602;0
1997061603;2.8
1997061604;36.1
1997061605;152.8
1997061606;338.9
1997061607;408.3
1997061608;469.4
1997061609;563.9
1997061610;838.9
1997061611;555.6
1997061612;763.9
1997061613;919.4
1997061614;783.3
1997061615;691.7
1997061616;461.1
1997061617;344.4
1997061618;125
1997061619;38.9
1997061620;2.8
1997061621;0
1997061622;0
1997061623;0
1997061700;0
1997061701;0
1997061702;0
1997061703;5.6
1997061704;58.3
1997061705;191.7
1997061706;355.6
1997061707;516.7
1997061708;661.1
1997061709;794.4
1997061710;813.9
1997061711;891.7
1997061712;852.8
1997061713;880.6
1997061714;800
1997061715;561.1
1997061716;491.7
1997061717;280.6
1997061718;166.7
1997061719;63.9
1997061720;5.6
1997061721;0
1997061722;0
1997061723;0
1997061800;0
1997061801;0
1997061802;0
1997061803;5.6
1997061804;47.2
1997061805;111.1
1997061806;136.1
1997061807;205.6
1997061808;497.2
1997061809;477.8
1997061810;366.7
1997061811;341.7
1997061812;613.9
1997061813;580.6
1997061814;566.7
1997061815;441.7
1997061816;375
1997061817;202.8
1997061818;116.7
1997061819;33.3
1997061820;2.8
1997061821;0
1997061822;0
1997061823;0
1997061900;0
1997061901;0
1997061902;0
1997061903;5.6
1997061904;75
1997061905;216.7
1997061906;291.7
1997061907;486.1
1997061908;666.7
1997061909;800
1997061910;861.1
1997061911;722.2
1997061912;927.8
1997061913;872.2
1997061914;633.3
1997061915;547.2
1997061916;497.2
1997061917;300
1997061918;188.9
1997061919;72.2
1997061920;2.8
1997061921;0
1997061922;0
1997061923;0
1997062000;0
1997062001;0
1997062002;0
1997062003;2.8
1997062004;16.7
1997062005;41.7
1997062006;19.4
1997062007;8.3
1997062008;19.4
1997062009;88.9
1997062010;125
1997062011;327.8
1997062012;386.1
1997062013;366.7
1997062014;127.8
1997062015;166.7
1997062016;388.9
1997062017;219.4
1997062018;136.1
1997062019;25
1997062020;2.8
1997062021;0
1997062022;0
1997062023;0
1997062100;0
1997062101;0
1997062102;0
1997062103;2.8
1997062104;8.3
1997062105;27.8
1997062106;47.2
1997062107;88.9
1997062108;122.2
1997062109;511.1
1997062110;650
1997062111;363.9
1997062112;286.1
1997062113;300
1997062114;416.7
1997062115;308.3
1997062116;105.6
1997062117;125
1997062118;41.7
1997062119;13.9
1997062120;2.8
1997062121;0
1997062122;0
1997062123;0
1997062200;0
1997062201;0
1997062202;0
1997062203;0
1997062204;8.3
1997062205;77.8
1997062206;183.3
1997062207;419.4
1997062208;380.6
1997062209;316.7
1997062210;363.9
1997062211;436.1
1997062212;561.1
1997062213;652.8
1997062214;641.7
1997062215;311.1
1997062216;325
1997062217;241.7
1997062218;44.4
1997062219;16.7
1997062220;0
1997062221;0
1997062222;0
1997062223;0
1997062300;0
1997062301;0
1997062302;0
1997062303;2.8
1997062304;22.2
1997062305;61.1
1997062306;83.3
1997062307;52.8
1997062308;141.7
1997062309;261.1
1997062310;291.7
1997062311;444.4
1997062312;377.8
1997062313;255.6
1997062314;111.1
1997062315;108.3
1997062316;102.8
1997062317;44.4
1997062318;11.1
1997062319;5.6
1997062320;0
1997062321;0
1997062322;0
1997062323;0
1997062400;0
1997062401;0
1997062402;0
1997062403;0
1997062404;5.6
1997062405;13.9
1997062406;38.9
1997062407;44.4
1997062408;47.2
1997062409;119.4
1997062410;213.9
1997062411;336.1
1997062412;250
1997062413;266.7
1997062414;341.7
1997062415;413.9
1997062416;427.8
1997062417;155.6
1997062418;69.4
1997062419;19.4
1997062420;2.8
1997062421;0
1997062422;0
1997062423;0
1997062500;0
1997062501;0
1997062502;0
1997062503;2.8
1997062504;25
1997062505;138.9
1997062506;288.9
1997062507;294.4
1997062508;344.4
1997062509;791.7
1997062510;783.3
1997062511;755.6
1997062512;822.2
1997062513;875
1997062514;688.9
1997062515;491.7
1997062516;266.7
1997062517;233.3
1997062518;119.4
1997062519;22.2
1997062520;0
1997062521;0
1997062522;0
1997062523;0
1997062600;0
1997062601;0
1997062602;0
1997062603;0
1997062604;16.7
1997062605;36.1
1997062606;63.9
1997062607;175
1997062608;211.1
1997062609;222.2
1997062610;286.1
1997062611;238.9
1997062612;550
1997062613;280.6
1997062614;475
1997062615;488.9
1997062616;294.4
1997062617;280.6
1997062618;116.7
1997062619;13.9
1997062620;0
1997062621;0
1997062622;0
1997062623;0
1997062700;0
1997062701;0
1997062702;0
1997062703;2.8
1997062704;13.9
1997062705;25
1997062706;44.4
1997062707;188.9
1997062708;530.6
1997062709;797.2
1997062710;788.9
1997062711;650
1997062712;627.8
1997062713;436.1
1997062714;183.3
1997062715;155.6
1997062716;175
1997062717;277.8
1997062718;66.7
1997062719;11.1
1997062720;0
1997062721;0
1997062722;0
1997062723;0
1997062800;0
1997062801;0
1997062802;0
1997062803;0
1997062804;72.2
1997062805;97.2
1997062806;269.4
1997062807;400
1997062808;641.7
1997062809;275
1997062810;441.7
1997062811;475
1997062812;716.7
